egoid,Trust_1_5,Trust_2_5,Trust_3_5,Trust_4_5,Trust_5_5,Trust_6_5,Trust_5,lonely_1_5,lonely_2_5,lonely_3_5,lonely_4_5,lonely_5_5,lonely_6_5,lonely_7_5,lonely_8_5,lonely_9_5,lonely_10_5,lonely_11_5,lonely_12_5,lonely_13_5,lonely_14_5,lonely_15_5,selsa_rom_5,selsa_fam_5,selsa_soc_5,SelfEff_exercise_1_5,SelfEff_exercise_2_5,SelfEff_exercise_3_5,SelfEff_exercise_4_5,SelfEff_exercise_5_5,SelfEff_exercise_6_5,SelfEff_exercise_7_5,SelfEff_exercise_8_5,SelfEff_exercise_9_5,SelfEff_exercise_10_5,SelfEff_exercise_11_5,SelfEff_exercise_12_5,SelfEff_exercise_13_5,SelfEff_exercise_14_5,SelfEff_exercise_15_5,SelfEff_exercise_16_5,SelfEff_exercise_17_5,SelfEff_exercise_18_5,SelfEff_exercise_scale_5
76791,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
21348,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
23287,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,3.3333333,Strongly Disagree,Strongly Disagree,Disagree,Somewhat Disagree,Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,0.32609218,1.5682296,0.87894666,30.0,40.0,28.0,41.0,23.0,21.0,33.0,38.0,37.0,77.0,36.0,31.0,41.0,17.0,25.0,67.0,38.0,39.0,36.777779
14763,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
22066,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
64058,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
28247,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,2.8333333,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,-0.1074551,0.37667108,-0.22248618,12.0,41.0,34.0,6.0,84.0,56.0,98.0,11.0,7.0,38.0,31.0,22.0,27.0,67.0,75.0,27.0,25.0,24.0,38.055557
72873,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
67544,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
76810,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
51760,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Strongly Agree,-1.1981502,0.77599031,-0.54186845,99.0,99.0,100.0,84.0,100.0,100.0,100.0,99.0,99.0,98.0,91.0,90.0,90.0,99.0,99.0,68.0,97.0,98.0,95.0
72806,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,-0.12448425,0.3917594,0.11778708,44.0,21.0,44.0,27.0,39.0,54.0,69.0,30.0,27.0,36.0,54.0,35.0,34.0,32.0,71.0,32.0,36.0,34.0,39.944443
98766,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Agree,3.6666667,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,-0.91155946,-0.53042364,-0.81530488,73.0,30.0,99.0,98.0,19.0,99.0,23.0,28.0,29.0,97.0,19.0,97.0,22.0,100.0,99.0,45.0,12.0,71.0,58.888889
23042,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
60997,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,2.3333333,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Agree,0.8550055,1.3200256,-0.26614192,30.0,30.0,44.0,15.0,26.0,30.0,27.0,17.0,8.0,21.0,15.0,9.0,30.0,30.0,46.0,13.0,10.0,29.0,23.888889
36038,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
39146,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Agree,Agree,1.1018984,0.39707053,0.95509523,9.0,7.0,6.0,11.0,9.0,8.0,11.0,6.0,7.0,5.0,33.0,20.0,10.0,40.0,62.0,8.0,33.0,53.0,18.777779
60963,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
67918,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Disagree,Disagree,Somewhat Disagree,Agree,Agree,Somewhat Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.52812415,0.37728944,0.070224896,49.0,57.0,42.0,19.0,46.0,64.0,65.0,10.0,13.0,67.0,50.0,10.0,11.0,57.0,59.0,12.0,14.0,54.0,38.833332
34467,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.8333333,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,1.2346225,-0.65007162,0.34470227,84.0,76.0,91.0,82.0,75.0,87.0,86.0,77.0,86.0,95.0,80.0,80.0,79.0,84.0,92.0,78.0,79.0,75.0,82.555557
42132,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
41268,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
90692,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,4.1666665,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.97832197,-0.63255042,-0.59897262,26.0,92.0,47.0,6.0,15.0,16.0,56.0,20.0,12.0,84.0,43.0,97.0,83.0,36.0,58.0,32.0,50.0,43.0,45.333332
32668,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Disagree,1.8333334,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Agree,Somewhat Disagree,Strongly Agree,Somewhat Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,0.079956986,-1.2294768,2.9597745,50.0,68.0,50.0,20.0,75.0,81.0,15.0,41.0,40.0,81.0,9.0,17.0,68.0,29.0,94.0,10.0,16.0,52.0,45.333332
24079,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Somewhat Agree,Agree,Agree,Strongly Agree,Somewhat Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-1.1241161,-0.33394265,0.27115706,64.0,32.0,62.0,78.0,77.0,78.0,77.0,100.0,40.0,98.0,30.0,30.0,71.0,100.0,97.0,56.0,46.0,51.0,65.944443
59673,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,4.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0420015,-0.55973232,-0.88283134,40.0,40.0,39.0,52.0,71.0,65.0,85.0,67.0,41.0,66.0,32.0,62.0,66.0,52.0,42.0,7.0,32.0,58.0,50.944443
74899,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,4.3333335,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Disagree,Agree,Disagree,Agree,Somewhat Agree,1.1016779,-0.35744593,0.23529945,69.0,11.0,41.0,11.0,77.0,91.0,81.0,83.0,65.0,93.0,54.0,93.0,49.0,30.0,93.0,67.0,52.0,90.0,63.888889
48891,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
81807,Agree,Disagree,Disagree,Agree,Disagree,Agree,4.0,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-0.89689815,-0.55147034,-0.6935668,70.0,80.0,98.0,60.0,80.0,30.0,40.0,50.0,70.0,90.0,40.0,20.0,90.0,90.0,35.0,80.0,80.0,10.0,61.833332
77187,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
91176,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,3.3333333,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,-0.36647737,1.5425847,-0.50818604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22292,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
35011,Agree,Agree,Disagree,Disagree,Neither Agree nor Disagree,Agree,3.1666667,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,0.78395987,1.4611499,-1.4257207,31.0,16.0,12.0,11.0,16.0,10.0,33.0,16.0,12.0,11.0,5.0,11.0,12.0,10.0,12.0,13.0,11.0,13.0,14.166667
76785,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
60903,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
10115,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
35416,Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,2.8333333,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.1853099,-0.81439376,0.10490816,50.0,19.0,23.0,45.0,44.0,29.0,27.0,25.0,23.0,25.0,13.0,15.0,21.0,14.0,17.0,14.0,18.0,17.0,24.388889
89710,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.0,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Strongly Agree,Agree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Strongly Agree,-0.71040672,2.8540227,-1.0495409,57.0,83.0,83.0,42.0,88.0,38.0,90.0,62.0,55.0,78.0,63.0,50.0,51.0,57.0,55.0,71.0,60.0,88.0,65.055557
97596,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.0,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Agree,-1.0634007,0.36179751,0.40905911,73.0,71.0,89.0,49.0,85.0,86.0,100.0,70.0,52.0,98.0,81.0,41.0,86.0,91.0,46.0,18.0,19.0,61.0,67.555557
39129,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
57359,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,3.3333333,Disagree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Somewhat Agree,Disagree,Neither Agree nor Disagree,Agree,0.73591727,1.314858,-0.19005625,36.0,47.0,84.0,21.0,18.0,24.0,22.0,33.0,13.0,58.0,43.0,66.0,77.0,71.0,81.0,69.0,48.0,87.0,49.888889
17308,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,3.0,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,0.54634917,-0.17602056,0.1899619,69.0,39.0,62.0,68.0,81.0,33.0,81.0,43.0,42.0,68.0,17.0,18.0,53.0,72.0,91.0,75.0,28.0,86.0,57.0
51851,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
35855,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
67334,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
60230,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
77838,Agree,Agree,Disagree,Disagree,Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.67346883,-0.53524703,-0.93354237,19.0,19.0,35.0,23.0,64.0,51.0,67.0,50.0,21.0,46.0,19.0,29.0,13.0,48.0,59.0,30.0,19.0,50.0,36.777779
37371,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
57292,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
66406,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
90447,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
56798,Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.95617765,-0.57579297,-0.83318144,72.0,48.0,78.0,37.0,34.0,25.0,81.0,83.0,68.0,85.0,24.0,19.0,47.0,92.0,96.0,76.0,42.0,17.0,56.888889
28827,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
23115,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
77872,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,Disagree,Disagree,Somewhat Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Somewhat Disagree,Agree,Disagree,Agree,Agree,0.23055246,0.44685915,-0.2178282,69.0,28.0,81.0,75.0,83.0,82.0,29.0,39.0,52.0,86.0,12.0,12.0,46.0,31.0,76.0,91.0,18.0,76.0,54.777779
43114,Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Agree,3.3333333,Agree,Somewhat Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.1626291,-0.5135569,-0.80482668,10.0,39.0,40.0,16.0,17.0,78.0,28.0,26.0,4.0,60.0,19.0,4.0,5.0,95.0,6.0,8.0,12.0,16.0,26.833334
72348,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,3.5,Disagree,Disagree,Somewhat Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Disagree,Agree,Agree,0.34155911,0.40913919,0.057905428,42.0,49.0,36.0,18.0,36.0,35.0,40.0,16.0,14.0,10.0,58.0,7.0,4.0,61.0,41.0,7.0,6.0,53.0,29.611111
15707,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
45776,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
63122,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
27169,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
89607,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,2.8333333,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,-0.19682635,2.5125654,1.2336923,62.0,68.0,70.0,51.0,49.0,74.0,67.0,51.0,60.0,60.0,54.0,63.0,61.0,40.0,77.0,38.0,39.0,78.0,59.0
59900,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.94319767,-0.58284283,-0.80460966,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,10.222222
28254,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,3.1666667,Disagree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,0.552742,1.0730801,-1.3445854,50.0,30.0,42.0,71.0,50.0,58.0,58.0,38.0,31.0,30.0,37.0,22.0,30.0,65.0,63.0,46.0,59.0,51.0,46.166668
56480,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
11128,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
47886,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
28820,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.1666667,Agree,Agree,Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,-1.0751926,0.86822498,0.010485627,50.0,82.0,71.0,46.0,87.0,87.0,85.0,47.0,45.0,78.0,44.0,63.0,74.0,71.0,72.0,52.0,52.0,72.0,65.444443
35347,Disagree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,2.1666667,Somewhat Agree,Somewhat Agree,Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,-0.56806135,-0.81143302,0.40892604,30.0,29.0,28.0,20.0,15.0,54.0,53.0,24.0,6.0,49.0,16.0,15.0,14.0,51.0,20.0,13.0,11.0,13.0,25.611111
45641,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
25369,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
64572,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
31538,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
73452,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Somewhat Agree,Neither Agree nor Disagree,Disagree,Somewhat Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,-0.35211006,0.64647716,-0.01030481,89.0,89.0,90.0,70.0,89.0,88.0,89.0,41.0,64.0,88.0,25.0,89.0,89.0,89.0,89.0,73.0,59.0,96.0,78.111115
