egoid,SelfEsteem_1_3,SelfEsteem_2_3,SelfEsteem_3_3,SelfEsteem_4_3,SelfEsteem_5_3,SelfEsteem_6_3,SelfEsteem_7_3,SelfEsteem_8_3,SelfEsteem_9_3,SelfEsteem_10_3,SelfEsteem_3,SelfReg_Exercise_1_3,SelfReg_Exercise_2_3,SelfReg_Exercise_3_3,SelfReg_Exercise_4_3,SelfReg_Exercise_5_3,SelfReg_Exercise_6_3,SelfReg_Exercise_7_3,SelfReg_Exercise_8_3,SelfReg_Exercise_9_3,SelfReg_Exercise_10_3,SelfReg_Exercise_11_3,SelfReg_Exercise_12_3,SelfReg_Exercise_13_3,SelfReg_Exercise_14_3,SelfReg_Exercise_15_3,SelfReg_Exercise_16_3,SRQE_Ext_3,SRQE_Introj_3,SRQE_Ident_3,SRQE_Intrin_3,SRQE_RAI_3,lonely_1_3,lonely_2_3,lonely_3_3,lonely_4_3,lonely_5_3,lonely_6_3,lonely_7_3,lonely_8_3,lonely_9_3,lonely_10_3,lonely_11_3,lonely_12_3,lonely_13_3,lonely_14_3,lonely_15_3,selsa_rom_3,selsa_fam_3,selsa_soc_3,SelfReg_1_3,SelfReg_3_3,SelfReg_4_3,SelfReg_5_3,SelfReg_6_3,SelfReg_7_3,SelfReg_8_3,SelfReg_9_3,SelfReg_10_3,SelfReg_11_3,SelfReg_12_3,SelfReg_13_3,selfreg_scale_3
63922,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
59097,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
72912,Agree,Neutral,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Neutral,Agree,39.0,Somewhat true,Not at all true,5,Not at all true,Somewhat true,Not at all true,Not at all true,6,6,6,Not at all true,6,Somewhat true,2,6,Very true,1.25,1.75,5.75,5.75,13.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6999776,-0.60923529,-0.69704527,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.1666666
91484,Agree,Neutral,Neutral,Neutral,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neutral,Neutral,31.0,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,4.0,4.0,4.0,4.0,0.0,Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.4850007,-0.62121314,-0.77521485,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
24833,Agree,Strongly Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,40.0,5,2,Somewhat true,2,5,2,Not at all true,5,Very true,Somewhat true,Not at all true,6,Somewhat true,2,Somewhat true,6,1.5,2.5,6.0,4.25,9.0,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.15175621,-0.39295468,-0.85571438,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,3.1666667
21971,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
58654,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
13928,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
84502,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly agree,46.0,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,Very true,7.0,7.0,7.0,7.0,0.0,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.62788105,-0.63960594,-0.73411131,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,2.0
64090,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
52123,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
78783,Strongly agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Agree,45.0,Very true,3,Very true,Not at all true,3,3,Not at all true,Not at all true,Very true,Very true,Not at all true,5,Very true,5,Very true,Very true,2.5,3.5,5.5,5.5,8.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.76425344,-0.45706517,-0.60067648,Disagree,Disagree,Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,1.9166666
25197,Strongly agree,Strongly Disagree,Strongly agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,46.0,Very true,Somewhat true,Very true,2,Very true,5,Not at all true,5,Very true,6,Not at all true,Very true,Very true,Somewhat true,Very true,Very true,2.5,4.5,7.0,6.25,10.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,1.1640339,-0.084582701,-0.56048566,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,1.4166666
35872,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
93462,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
23270,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,36.0,6,Somewhat true,Very true,6,Very true,5,2,Very true,Very true,5,5,Very true,Very true,3,6,Very true,3.5,5.5,7.0,6.25,7.0,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.14194746,-0.64056671,-0.71856821,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.25
69807,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
92716,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Very true,Not at all true,Very true,Not at all true,5,Not at all true,Not at all true,Very true,Very true,6,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.0,2.5,6.5,6.75,15.5,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.3645372,-0.58925766,-0.74828398,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.0833334
66061,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
56058,Neutral,Disagree,Agree,Neutral,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Neutral,Neutral,34.0,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,4.0,4.0,4.0,4.0,0.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,1.0677234,0.54308307,1.471553,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
57854,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
68679,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
90750,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
70125,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Strongly Disagree,Agree,30.0,Very true,Not at all true,Very true,6,Very true,6,Not at all true,6,Very true,Very true,Not at all true,Very true,Very true,Not at all true,6,Very true,1.0,5.0,7.0,6.5,13.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,0.71930295,-0.51838201,0.67091608,Neither Agree nor Disagree,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,2.5833333
67192,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
12029,Agree,Neutral,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neutral,Agree,34.0,Somewhat true,Not at all true,5,Not at all true,6,Not at all true,Not at all true,6,6,6,Not at all true,6,Not at all true,Not at all true,6,Very true,1.0,1.0,6.25,5.75,14.75,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,0.69446176,0.55189717,0.69077462,Agree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.5833333
70745,Strongly agree,Disagree,Strongly agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,47.0,Somewhat true,Not at all true,Somewhat true,3,6,Not at all true,Not at all true,5,Somewhat true,5,Not at all true,Very true,Not at all true,Not at all true,Very true,6,1.0,1.5,5.75,5.25,12.75,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.78028041,-0.61347842,-0.86083257,Strongly Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.5
43255,Agree,Neutral,Agree,Strongly agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,39.0,Very true,2,Very true,Very true,Very true,3,2,Very true,Very true,Very true,2,Very true,Very true,2,Very true,Very true,2.0,4.75,7.0,7.0,12.25,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.2818719,-0.58317542,-0.76029366,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.4166666
93856,Neutral,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly agree,37.0,2,2,Not at all true,Not at all true,3,5,6,3,2,2,Not at all true,6,5,3,2,2,3.0,3.25,3.25,2.0,-2.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Somewhat Agree,Disagree,Agree,Agree,Somewhat Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.44272375,-0.16677791,0.3506465,Disagree,Agree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,2.6666667
10237,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Disagree,Disagree,30.0,5,5,5,Somewhat true,5,5,3,5,5,5,5,5,5,5,5,5,4.5,4.75,5.0,5.0,1.25,Agree,Agree,Disagree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Strongly Agree,Agree,Somewhat Agree,Agree,-1.3390979,0.62835497,1.2237583,Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,2.9166667
97448,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,41.0,6,Not at all true,5,5,Somewhat true,2,Not at all true,5,Very true,3,Not at all true,5,Very true,Not at all true,5,5,1.0,3.75,5.25,4.5,8.5,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Somewhat Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,-1.7216235,1.3230181,-0.61460525,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Agree,2.0
43603,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
86974,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Very true,Not at all true,Very true,Very true,Very true,Not at all true,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.0,4.0,7.0,7.0,15.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,1.0459939,-0.43027478,-0.81566876,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.3333334
89165,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
97280,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
54098,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Neutral,Neutral,29.0,Somewhat true,2,5,Somewhat true,6,3,2,6,Very true,5,Somewhat true,6,6,5,Very true,Very true,3.25,3.75,6.5,5.75,7.75,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,-0.19398163,0.21487141,0.37803176,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,3.1666667
66156,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,25.0,5,Not at all true,5,5,5,5,Not at all true,6,6,5,Not at all true,5,5,Not at all true,6,5,1.0,4.0,5.25,5.5,10.25,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.55457366,-0.16214754,-1.0348455,Disagree,Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,2.8333333
67177,Disagree,Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Neutral,37.0,Somewhat true,5,Very true,2,Very true,Not at all true,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Very true,2,Very true,Very true,2.25,3.75,7.0,7.0,12.75,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5491638,-0.61177659,-0.68636036,Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,1.8333334
22540,Agree,Disagree,Agree,Neutral,Disagree,Strongly Agree,Agree,Disagree,Disagree,Neutral,35.0,Somewhat true,Not at all true,5,5,5,2,Not at all true,5,5,2,2,5,Not at all true,2,6,Very true,1.5,2.25,5.5,4.5,9.25,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.96107942,-1.0821817,1.2227843,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Agree,2.5833333
70668,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
15586,Strongly Disagree,Strongly agree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,17.0,Very true,Somewhat true,Not at all true,6,Somewhat true,Somewhat true,2,3,Somewhat true,Not at all true,3,Somewhat true,Very true,Somewhat true,Somewhat true,5,3.25,5.25,4.25,2.25,-3.0,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Agree,Disagree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Agree,0.52441669,4.4493823,-0.13205858,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,2.9166667
27232,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
18611,Disagree,Agree,Agree,Neutral,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Neutral,28.0,Somewhat true,Not at all true,5,3,6,5,Not at all true,Very true,Very true,5,Not at all true,Very true,Very true,6,Very true,Very true,2.25,4.0,6.75,6.0,10.25,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Neither Agree nor Disagree,Agree,Somewhat Disagree,Neither Agree nor Disagree,Agree,Agree,Somewhat Agree,Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,0.28200936,1.0759612,0.59420496,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,2.25
87328,Agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,49.0,5,Not at all true,5,Not at all true,5,Not at all true,Not at all true,Very true,Very true,6,Not at all true,Very true,2,Not at all true,Very true,Very true,1.0,1.25,6.5,6.25,15.75,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.18242784,-0.55286521,-0.9093405,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.25
88963,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
61756,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
57045,Agree,Agree,Agree,Strongly agree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,36.0,Very true,Not at all true,5,5,Very true,5,2,2,Very true,5,Not at all true,6,6,Not at all true,6,Very true,1.25,4.25,6.75,4.5,9.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0890806,-0.65981281,-0.6996879,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,2.9166667
49497,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,30.0,Very true,Somewhat true,5,5,5,3,3,6,6,5,3,6,Very true,Somewhat true,6,6,3.5,4.75,5.75,5.5,5.0,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.7417344,-0.6127578,0.2167908,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,2.3333333
15031,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
79607,Agree,Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,37.0,6,Not at all true,6,Not at all true,6,Not at all true,2,Very true,Very true,Very true,2,Very true,Very true,2,Very true,Very true,1.75,2.5,6.75,6.75,14.25,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Somewhat Disagree,Agree,0.17316958,3.1283607,-0.6136142,Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,1.9166666
41952,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,6,2,5,5,6,2,Not at all true,5,6,Somewhat true,2,6,Very true,3,5,6,2.0,4.0,6.0,4.75,7.5,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,0.31234562,1.0835353,-1.0689367,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0833333
