egoid,gender_1,parentND_1,grandparentND_1,siblingND_1,uncleND_1,cousinND_1,otherrelativeND_1,momdec_1,momusa_1,daddec_1,dadusa_1,madaddec_1,madadusa_1,mamomdec_1,mamomusa_1,padaddec_1,padadusa_1,pamomdec_1,pamomusa_1,parentstatus_1,dadage_1,momage_1,yrdadborn_1,yrdaddec_1,yrmomborn_1,yrmomdec_1,numbros_1,numsis_1,numsib_1,adopted_1,birthorder_1,parentincome_1,momeduc_1,dadeduc_1,parenteduc_1,momrace_AmInd_1,momrace_Asian_1,momrace_Black_1,momrace_Latino_1,momrace_Haw_1,momrace_White_1,dadrace_AmInd_1,dadrace_Asian_1,dadrace_Black_1,dadrace_Latino_1,dadrace_Haw_1,dadrace_White_1,dad_multiracial_1,mom_multiracial_1,momrace_1,dadrace_1,parentrace_1,momrelig_1,dadrelig_1,yourelig_1
87783,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,49.0,49.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,0.0,2.0,2.0,No,first born,"less than $25,000",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
22199,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,47.0,47.0,1965.0,2005.3333333333333,1963.0,2008.0,2.0,3.0,5.0,No,first born,"$200,000 - $249,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
47498,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,59.0,49.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Black,White,Parents different race,Catholic,Catholic,Catholic
57325,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,60.0,47.0,1965.0,2005.3333333333333,1963.0,2008.0,0.0,0.0,0.0,No,only child,"$150,000 - $199,999",Graduate or professional degree,Postsecondary school  or some college,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Latino,Latino,Both parents same race,Catholic,Catholic,Catholic
53776,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,52.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$200,000 - $249,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
58633,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,53.0,53.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,third born,"$25,000 - $49,999",College/Univeristy degree,High school graduate,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Black,Black,Both parents same race,Catholic,Other Religion,Catholic
27306,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,50.0,1964.0,2008.0,1963.0,2008.0,2.0,0.0,2.0,No,third born,"$100,000 - $149,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
80607,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,49.66666666666666,47.66666666666666,1933.0,2015.0,1963.0,2001.0,0.0,1.0,1.0,No,second born,,Postsecondary school  or some college,College/Univeristy degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,Latino,Parents different race,,,Catholic
73143,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,54.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,multiracial,White,1 or both parents multi-racial,Catholic,Catholic,Catholic
35797,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,58.0,55.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,0.0,2.0,2.0,No,second born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
46365,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,57.0,54.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,4.0,0.0,4.0,No,fourth born,"$100,000 - $149,999",Graduate or professional degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
30596,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,60.0,50.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,second born,"less than $25,000",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Catholic,Catholic,Catholic
31045,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,50.0,1964.0,2008.0,1963.0,2008.0,1.0,1.0,2.0,No,third born,"$250,000 or more",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,No Religion
74492,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,56.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,second born,"$200,000 - $249,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
76791,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,48.0,1954.0,2010.6666666666667,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$250,000 or more",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
21348,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,57.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,0.0,0.0,0.0,No,only child,"$100,000 - $149,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Other,Other,Both parents same race,Catholic,Catholic,Catholic
23287,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,49.0,1953.0,2009.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,third born,,College/Univeristy degree,Postsecondary school  or some college,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
14763,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,51.0,1964.0,2008.0,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$150,000 - $199,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Other Religion,No Religion
22066,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,58.0,58.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,2.0,2.0,4.0,No,fourth born,"$200,000 - $249,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
64058,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,53.0,1964.6666666666667,2010.6666666666667,1963.0,2008.0,0.0,2.0,2.0,No,second born,"$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,No Religion
28247,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,51.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,second born,"$100,000 - $149,999",Postsecondary school  or some college,Graduate or professional degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Other Religion,Other Religion,Other Religion
72873,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,43.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$100,000 - $149,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
67544,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,61.0,56.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
76810,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,52.0,48.0,1956.0,2007.6666666666667,1963.0,2008.0,1.0,0.0,1.0,No,second born,"less than $25,000",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,Catholic,No Religion,Catholic
51760,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,57.0,55.0,1962.3333333333333,2011.0,1963.0,2008.0,0.0,2.0,2.0,No,first born,"$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
72806,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,56.0,55.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,0.0,0.0,0.0,No,only child,"$250,000 or more",Graduate or professional degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,No Religion,No Religion,No Religion
98766,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,54.0,53.0,1965.3333333333333,2005.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
23042,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,51.0,47.333333333333336,1964.0,2008.0,1963.0,2008.0,2.0,0.6666666666666666,2.6666666666666665,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
60997,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,55.0,53.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,1.0,3.0,4.0,No,second born,"$150,000 - $199,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,No Religion
36038,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,45.0,49.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,2.0,3.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
39146,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,73.0,52.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,0.0,3.0,3.0,Yes,first born,"$250,000 or more",College/Univeristy degree,Postsecondary school  or some college,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
60963,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,49.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$150,000 - $199,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,White,multiracial,1 or both parents multi-racial,Protestant,Protestant,No Religion
67918,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,47.0,47.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,first born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
34467,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,50.0,1962.3333333333333,2011.0,1963.0,2008.0,0.0,2.0,2.0,No,second born,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
42132,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,51.333333333333336,54.0,1961.0,2008.0,1963.0,2008.0,2.0,1.0,3.0,No,third born,"$100,000 - $149,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
41268,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,51.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,2.0,1.0,3.0,No,second born,"$100,000 - $149,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,multiracial,White,1 or both parents multi-racial,Catholic,Catholic,Catholic
90692,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,57.0,55.0,1951.3333333333333,2012.3333333333333,1963.0,2008.0,1.0,1.0,2.0,No,third born,"$50,000 - $74,999",High school graduate,College/Univeristy degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Protestant,Protestant
32668,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,51.0,49.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$150,000 - $199,999",Graduate or professional degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
24079,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,56.0,53.0,1964.0,2008.0,1963.0,2008.0,0.0,0.0,0.0,No,only child,"$250,000 or more",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Asian-American,Asian-American,Both parents same race,No Religion,No Religion,No Religion
59673,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,56.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,second born,"$200,000 - $249,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
74899,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,53.0,53.0,1951.3333333333333,2012.3333333333333,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$150,000 - $199,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
48891,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,49.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,0.0,0.0,0.0,No,only child,"$250,000 or more",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Protestant,Protestant,Protestant
81807,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,54.0,53.0,1954.3333333333333,2008.6666666666667,1963.0,2008.0,1.0,2.0,3.0,No,fourth born,"$200,000 - $249,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
77187,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,40.0,39.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,first born,"less than $25,000",Postsecondary school  or some college,College/Univeristy degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Black,Black,Both parents same race,Protestant,Protestant,Protestant
91176,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,50.0,49.0,1962.3333333333333,2011.0,1963.0,2008.0,1.0,0.0,1.0,No,first born,"$50,000 - $74,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
22292,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,57.0,54.0,1964.0,2008.0,1963.0,2008.0,0.0,1.0,1.0,No,second born,"$200,000 - $249,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
35011,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,52.0,49.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,0.0,1.0,1.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Black,Black,Both parents same race,Other Religion,Other Religion,Other Religion
76785,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,52.0,53.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,2.0,0.0,2.0,No,second born,"$100,000 - $149,999",Graduate or professional degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Other Religion,Other Religion,Other Religion
60903,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,61.0,49.0,1963.3333333333333,2008.3333333333333,1963.0,2008.0,0.0,0.0,0.0,No,only child,"$25,000 - $49,999",College/Univeristy degree,College/Univeristy degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,No Religion,Catholic
10115,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,53.0,50.0,1964.0,2008.0,1963.0,2008.0,1.0,0.0,1.0,No,second born,"$100,000 - $149,999",Graduate or professional degree,Postsecondary school  or some college,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Black,Black,Both parents same race,Other Religion,Other Religion,Other Religion
35416,Male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,44.0,43.0,1965.3333333333333,2007.3333333333333,1963.0,2008.0,2.0,4.0,6.0,No,first born,"$100,000 - $149,999",College/Univeristy degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
89710,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Divorced or living apart,49.0,49.0,1953.3333333333333,2011.3333333333333,1963.0,2008.0,2.0,1.0,3.0,No,second born,"$150,000 - $199,999",Graduate or professional degree,Graduate or professional degree,both parent college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,White,White,Both parents same race,Catholic,Catholic,Catholic
97596,Female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Living together,57.0,45.0,1964.0,2010.0,1963.0,2008.0,1.0,1.0,2.0,No,third born,"$200,000 - $249,999",High school graduate,Graduate or professional degree,1 parent no college,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,multiracial,multiracial,1 or both parents multi-racial,Catholic,Catholic,Catholic
