egoid,SelfEsteem_1_1,SelfEsteem_2_1,SelfEsteem_3_1,SelfEsteem_4_1,SelfEsteem_5_1,SelfEsteem_6_1,SelfEsteem_7_1,SelfEsteem_8_1,SelfEsteem_9_1,SelfEsteem_10_1,SelfEsteem_1,Trust_1_1,Trust_2_1,Trust_3_1,Trust_4_1,Trust_5_1,Trust_6_1,Trust_1,SelfReg_Exercise_1_1,SelfReg_Exercise_2_1,SelfReg_Exercise_3_1,SelfReg_Exercise_4_1,SelfReg_Exercise_5_1,SelfReg_Exercise_6_1,SelfReg_Exercise_7_1,SelfReg_Exercise_8_1,SelfReg_Exercise_9_1,SelfReg_Exercise_10_1,SelfReg_Exercise_11_1,SelfReg_Exercise_12_1,SelfReg_Exercise_13_1,SelfReg_Exercise_14_1,SelfReg_Exercise_15_1,SelfReg_Exercise_16_1,SRQE_Ext_1,SRQE_Introj_1,SRQE_Ident_1,SRQE_Intrin_1,SRQE_RAI_1,lonely_1_1,lonely_2_1,lonely_3_1,lonely_4_1,lonely_5_1,lonely_6_1,lonely_7_1,lonely_8_1,lonely_9_1,lonely_10_1,lonely_11_1,lonely_12_1,lonely_13_1,lonely_14_1,lonely_15_1,selsa_rom_1,selsa_fam_1,selsa_soc_1,SelfEff_exercise_1_1,SelfEff_exercise_2_1,SelfEff_exercise_3_1,SelfEff_exercise_4_1,SelfEff_exercise_5_1,SelfEff_exercise_6_1,SelfEff_exercise_7_1,SelfEff_exercise_8_1,SelfEff_exercise_9_1,SelfEff_exercise_10_1,SelfEff_exercise_11_1,SelfEff_exercise_12_1,SelfEff_exercise_13_1,SelfEff_exercise_14_1,SelfEff_exercise_15_1,SelfEff_exercise_16_1,SelfEff_exercise_17_1,SelfEff_exercise_18_1,SelfEff_exercise_scale_1,SelfEff_diet_1_1,SelfEff_diet_2_1,SelfEff_diet_3_1,SelfEff_diet_4_1,SelfEff_diet_5_1,SelfEff_diet_6_1,SelfEff_diet_7_1,SelfEff_diet_8_1,SelfEff_diet_9_1,SelfEff_diet_10_1,SelfEff_diet_11_1,SelfEff_diet_12_1,SelfEff_diet_13_1,SelfEff_diet_14_1,SelfEff_diet_15_1,SelfEff_diet_16_1,SelfEff_diet_17_1,SelfEff_diet_18_1,SelfEff_diet_19_1,SelfEff_diet_20_1,SelfEff_diet_21_1,SelfEff_diet_22_1,SelfEff_diet_23_1,SelfEff_diet_24_1,SelfEff_diet_25_1,SelfEff_diet_26_1,SelfEff_diet_27_1,SelfEff_diet_28_1,SelfEff_diet_29_1,SelfEff_diet_scale_1,SelfReg_1_1,SelfReg_3_1,SelfReg_4_1,SelfReg_5_1,SelfReg_6_1,SelfReg_7_1,SelfReg_8_1,SelfReg_9_1,SelfReg_10_1,SelfReg_11_1,SelfReg_12_1,SelfReg_13_1,selfreg_scale_1
21899,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Neither Agree nor Disagree,34.0,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,2.6666667,Somewhat true,Not at all true,Somewhat true,Not at all true,Somewhat true,Somewhat true,Not at all true,Not at all true,Somewhat true,3,Not at all true,Somewhat true,Somewhat true,Not at all true,Somewhat true,Somewhat true,1.0,3.25,4.0,3.0,4.75,,,,,,,,,,,,,,,,,,,49.0,26.0,24.0,25.0,53.0,50.0,52.0,20.0,18.0,26.0,8.0,9.0,9.0,49.0,55.0,1.0,1.0,14.0,27.166666,51.0,20.0,5.0,4.0,3.0,52.0,55.0,15.0,18.0,14.0,5.0,9.0,6.0,7.0,28.0,2.0,3.0,1.0,19.0,26.0,27.0,12.0,3.0,6.0,4.0,2.0,1.0,26.0,7.0,14.862069,Neutral,Disagree,Neutral,Disagree,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Disagree,Agree,2.4166667
29232,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,41.0,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,Very true,Not at all true,Very true,Somewhat true,Very true,Not at all true,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.0,4.75,7.0,7.0,14.25,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6882315,-0.37830693,-0.47948572,91.0,81.0,98.0,53.0,100.0,100.0,100.0,50.0,65.0,99.0,75.0,76.0,99.0,99.0,100.0,99.0,50.0,100.0,85.277779,63.0,43.0,44.0,65.0,29.0,99.0,97.0,75.0,75.0,35.0,36.0,34.0,52.0,55.0,52.0,52.0,86.0,35.0,82.0,92.0,90.0,93.0,38.0,94.0,95.0,99.0,43.0,98.0,99.0,67.241379,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Agree,1.3333334
32249,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,48.0,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,3.5,Somewhat true,Not at all true,Somewhat true,Somewhat true,6,Not at all true,Not at all true,Very true,Very true,Somewhat true,Not at all true,Very true,Somewhat true,Not at all true,5,Very true,1.0,3.25,6.75,5.0,11.5,,,,,,,,,,,,,,,,,,,51.0,68.0,68.0,41.0,47.0,99.0,62.0,45.0,56.0,99.0,68.0,67.0,72.0,53.0,98.0,78.0,78.0,53.0,66.833336,49.0,47.0,15.0,36.0,65.0,64.0,86.0,50.0,20.0,7.0,30.0,21.0,80.0,53.0,69.0,29.0,53.0,56.0,62.0,40.0,59.0,20.0,19.0,20.0,84.0,77.0,47.0,89.0,56.0,48.379311,Disagree,Disagree,Neutral,Agree,Neutral,Neutral,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Neutral,2.5
45375,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,45.0,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,2.8333333,Not at all true,Not at all true,6,Not at all true,Very true,Not at all true,Not at all true,5,Very true,Somewhat true,Not at all true,Somewhat true,Not at all true,Not at all true,5,6,1.0,1.0,6.0,5.0,13.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Somewhat Agree,Disagree,Somewhat Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,0.95339501,1.8527316,-0.27126026,10.0,51.0,26.0,10.0,50.0,25.0,90.0,70.0,10.0,5.0,15.0,5.0,10.0,75.0,50.0,35.0,5.0,50.0,32.888889,20.0,20.0,20.0,50.0,20.0,100.0,60.0,75.0,50.0,100.0,20.0,20.0,5.0,40.0,50.0,50.0,100.0,5.0,5.0,0.0,0.0,60.0,10.0,100.0,80.0,33.0,10.0,33.0,26.0,40.068966,Agree,Agree,Disagree,Agree,Disagree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Disagree,3.4166667
25536,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.3333333,Somewhat true,2,6,Somewhat true,6,2,2,6,Very true,6,2,6,Somewhat true,2,6,Very true,2.0,3.5,6.5,6.0,11.0,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,0.88046175,-0.30823496,-0.043451939,70.0,40.0,85.0,65.0,86.0,82.0,82.0,71.0,71.0,71.0,34.0,60.0,82.0,81.0,82.0,83.0,62.0,46.0,69.611115,92.0,71.0,66.0,79.0,77.0,94.0,94.0,92.0,91.0,93.0,82.0,62.0,90.0,77.0,82.0,69.0,75.0,78.0,92.0,92.0,93.0,77.0,56.0,89.0,91.0,93.0,93.0,100.0,90.0,83.793106,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,1.9166666
32037,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Strongly Agree,46.0,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.8333333,3,3,Somewhat true,Not at all true,5,3,Not at all true,5,5,3,2,6,2,2,6,Very true,2.0,2.25,5.75,4.5,8.5,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,1.1385524,-0.064002968,-0.91324693,39.0,18.0,72.0,57.0,13.0,49.0,11.0,17.0,62.0,59.0,11.0,12.0,49.0,45.0,85.0,4.0,17.0,79.0,38.833332,89.0,77.0,75.0,100.0,100.0,100.0,100.0,88.0,69.0,100.0,92.0,85.0,86.0,78.0,91.0,62.0,85.0,68.0,100.0,100.0,100.0,80.0,78.0,100.0,100.0,60.0,87.0,100.0,89.0,87.551727,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,1.75
90476,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,27.0,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,2.5,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,5,5,5,5,5,5,4.5,4.25,4.5,4.25,-0.25,,,,,,,,,,,,,,,,,,,36.0,36.0,35.0,35.0,35.0,35.0,35.0,34.0,35.0,88.0,35.0,80.0,32.0,65.0,30.0,58.0,19.0,17.0,41.111111,49.0,49.0,40.0,51.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,39.0,46.0,46.0,46.0,46.0,46.0,46.0,50.0,47.551723,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,3.1666667
46558,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,42.0,Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,5,Not at all true,5,3,6,3,Not at all true,5,Very true,5,Not at all true,6,Somewhat true,Not at all true,6,6,1.0,3.75,6.25,5.25,11.0,Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Somewhat Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Agree,Somewhat Agree,Agree,-1.2846777,0.33823165,0.41620991,33.0,62.0,53.0,40.0,71.0,71.0,84.0,51.0,38.0,81.0,98.0,59.0,7.0,47.0,33.0,22.0,17.0,18.0,49.166668,21.0,20.0,32.0,26.0,87.0,77.0,31.0,10.0,6.0,2.0,1.0,63.0,25.0,22.0,74.0,22.0,23.0,63.0,8.0,5.0,6.0,75.0,16.0,13.0,84.0,80.0,47.0,80.0,10.0,35.482758,Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,2.1666667
24016,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,36.0,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,3.3333333,Somewhat true,Not at all true,5,2,5,3,3,5,Very true,5,3,Somewhat true,Somewhat true,2,5,6,2.25,3.25,5.5,5.0,7.75,,,,,,,,,,,,,,,,,,,49.0,56.0,81.0,48.0,89.0,71.0,51.0,42.0,46.0,73.0,33.0,35.0,53.0,65.0,68.0,49.0,29.0,78.0,56.444443,67.0,45.0,56.0,71.0,66.0,88.0,92.0,72.0,34.0,71.0,70.0,62.0,62.0,46.0,59.0,64.0,83.0,77.0,78.0,77.0,77.0,71.0,75.0,56.0,76.0,48.0,67.0,89.0,83.0,68.344826,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,2.1666667
52277,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,41.0,Agree,Disagree,Strongly Disagree,Agree,Disagree,Agree,4.1666665,5,2,Somewhat true,2,5,3,2,6,6,5,2,6,3,Somewhat true,5,6,2.5,3.25,5.75,5.0,7.5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.57957762,-0.73245835,-0.76275164,53.0,45.0,64.0,33.0,70.0,36.0,63.0,41.0,62.0,64.0,52.0,54.0,57.0,39.0,22.0,38.0,63.0,64.0,51.111111,76.0,43.0,57.0,79.0,78.0,79.0,50.0,80.0,40.0,68.0,77.0,55.0,47.0,21.0,62.0,50.0,79.0,56.0,63.0,72.0,39.0,54.0,57.0,75.0,85.0,40.0,66.0,84.0,96.0,63.034481,Disagree,Disagree,Neutral,Disagree,Neutral,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,2.0
93699,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,36.0,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.0,Somewhat true,5,Somewhat true,2,Somewhat true,Somewhat true,5,5,6,3,Somewhat true,Somewhat true,3,5,Somewhat true,Somewhat true,4.75,3.25,4.5,4.0,-0.25,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,-0.044496052,-0.52372348,-0.27917042,22.0,10.0,10.0,6.0,10.0,6.0,24.0,8.0,5.0,7.0,7.0,9.0,10.0,9.0,10.0,10.0,9.0,8.0,10.0,35.0,38.0,22.0,75.0,74.0,82.0,99.0,92.0,48.0,63.0,33.0,34.0,34.0,37.0,73.0,67.0,31.0,30.0,34.0,32.0,32.0,76.0,31.0,43.0,81.0,26.0,27.0,95.0,72.0,52.275864,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Agree,Strongly Agree,Neutral,Neutral,Neutral,2.9166667
36875,Strongly Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Somewhat true,Not at all true,Very true,3,Very true,Not at all true,Not at all true,6,Very true,Very true,Not at all true,5,Somewhat true,2,6,Very true,1.25,3.0,6.5,6.5,14.0,,,,,,,,,,,,,,,,,,,88.0,88.0,88.0,58.0,91.0,66.0,88.0,57.0,53.0,93.0,68.0,35.0,49.0,84.0,86.0,86.0,50.0,87.0,73.055557,87.0,45.0,40.0,33.0,62.0,89.0,90.0,56.0,30.0,87.0,35.0,36.0,90.0,59.0,50.0,29.0,85.0,45.0,89.0,67.0,97.0,36.0,33.0,36.0,82.0,89.0,87.0,96.0,99.0,64.103447,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,1.5833334
84011,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,32.0,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.8333333,6,3,6,Somewhat true,5,Somewhat true,2,6,6,5,2,6,Somewhat true,3,6,6,2.5,4.5,5.75,5.75,7.75,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,0.96896946,-0.87179255,0.54561293,80.0,80.0,79.0,49.0,47.0,47.0,47.0,47.0,99.0,77.0,24.0,25.0,25.0,98.0,98.0,23.0,25.0,75.0,58.055557,51.0,19.0,18.0,50.0,79.0,79.0,48.0,32.0,14.0,16.0,51.0,31.0,31.0,30.0,51.0,50.0,48.0,19.0,20.0,21.0,50.0,51.0,21.0,34.0,69.0,40.0,40.0,32.0,30.0,38.793102,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Neutral,2.1666667
90646,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,43.0,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,3.8333333,6,Not at all true,Very true,3,Very true,Not at all true,Not at all true,5,Very true,Very true,Not at all true,Somewhat true,Very true,Not at all true,5,Very true,1.0,4.25,6.25,6.0,12.0,,,,,,,,,,,,,,,,,,,80.0,50.0,100.0,25.0,100.0,10.0,100.0,70.0,100.0,100.0,30.0,30.0,15.0,100.0,100.0,100.0,10.0,40.0,64.444443,100.0,20.0,5.0,30.0,5.0,100.0,75.0,15.0,5.0,100.0,10.0,40.0,10.0,5.0,5.0,15.0,90.0,5.0,45.0,30.0,5.0,20.0,5.0,15.0,100.0,30.0,5.0,100.0,100.0,37.586208,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.5833334
88008,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,32.0,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.1666667,Very true,Not at all true,Very true,6,6,2,Not at all true,6,Very true,6,Very true,Very true,Very true,Somewhat true,6,Very true,3.25,5.5,6.75,6.25,7.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,-1.7100618,-0.60861349,0.35049728,72.0,51.0,75.0,27.0,100.0,100.0,71.0,40.0,70.0,80.0,26.0,20.0,39.0,30.0,50.0,46.0,30.0,100.0,57.055557,50.0,41.0,42.0,70.0,71.0,75.0,81.0,60.0,21.0,50.0,40.0,45.0,56.0,78.0,44.0,26.0,67.0,32.0,74.0,26.0,15.0,30.0,35.0,34.0,79.0,19.0,20.0,93.0,87.0,50.379311,Neutral,Disagree,Neutral,Disagree,Neutral,Agree,Neutral,Disagree,Strongly Agree,Agree,Disagree,Agree,2.4166667
88967,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,35.0,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,1.6666666,Very true,Not at all true,6,Not at all true,Very true,2,Not at all true,Very true,Very true,6,Not at all true,5,Very true,Not at all true,Very true,Very true,1.0,4.25,6.5,6.5,13.25,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.391579,-0.78719658,0.061454721,53.0,28.0,68.0,75.0,20.0,20.0,74.0,77.0,22.0,98.0,36.0,69.0,48.0,100.0,100.0,23.0,17.0,20.0,52.666668,100.0,100.0,25.0,85.0,3.0,98.0,14.0,100.0,10.0,100.0,25.0,32.0,49.0,38.0,47.0,18.0,80.0,10.0,86.0,19.0,52.0,0.0,0.0,17.0,16.0,31.0,14.0,100.0,86.0,46.724136,Disagree,Disagree,Strongly Agree,Disagree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,2.3333333
46701,Strongly Agree,Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Agree,42.0,Agree,Agree,Disagree,Agree,Agree,Disagree,3.0,6,Not at all true,Somewhat true,3,Very true,5,Not at all true,6,6,Somewhat true,2,5,6,2,6,Very true,1.5,5.0,6.25,5.0,8.25,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.76631504,-0.70704949,-0.54807609,60.0,40.0,70.0,70.0,40.0,80.0,80.0,60.0,30.0,65.0,35.0,20.0,40.0,65.0,75.0,10.0,50.0,65.0,53.055557,30.0,30.0,60.0,80.0,20.0,70.0,70.0,5.0,80.0,20.0,20.0,60.0,50.0,40.0,60.0,40.0,80.0,30.0,30.0,25.0,80.0,10.0,30.0,90.0,80.0,30.0,40.0,70.0,60.0,47.931034,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,1.9166666
83566,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,34.0,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,2.5,Somewhat true,2,5,3,6,2,2,Somewhat true,6,Somewhat true,Not at all true,5,Somewhat true,2,6,6,1.75,3.25,5.75,4.75,8.5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,0.71818829,-0.71389896,0.28304046,40.0,30.0,50.0,10.0,80.0,80.0,60.0,50.0,80.0,80.0,20.0,80.0,60.0,80.0,40.0,50.0,50.0,80.0,56.666668,40.0,70.0,5.0,70.0,50.0,70.0,80.0,50.0,40.0,50.0,20.0,10.0,10.0,10.0,30.0,30.0,50.0,40.0,80.0,60.0,100.0,40.0,30.0,70.0,50.0,40.0,40.0,85.0,85.0,48.448277,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.75
21090,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,46.0,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,4.0,Very true,2,Not at all true,2,Very true,2,Not at all true,Very true,Very true,Not at all true,Not at all true,Very true,Very true,2,Very true,Very true,1.5,4.5,7.0,4.0,7.5,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.80437595,-0.24380179,-0.90918541,80.0,30.0,95.0,20.0,53.0,51.0,77.0,20.0,91.0,20.0,27.0,32.0,37.0,14.0,98.0,10.0,24.0,94.0,48.5,41.0,21.0,3.0,59.0,8.0,7.0,7.0,76.0,30.0,15.0,20.0,10.0,32.0,25.0,12.0,3.0,10.0,8.0,15.0,13.0,5.0,4.0,4.0,44.0,74.0,18.0,8.0,80.0,80.0,25.241379,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Neutral,Disagree,Neutral,2.0
69419,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,31.0,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.3333333,Somewhat true,2,Somewhat true,3,5,Not at all true,Not at all true,5,5,2,Not at all true,6,Somewhat true,3,5,5,1.75,3.0,5.25,4.0,6.75,,,,,,,,,,,,,,,,,,,30.0,30.0,70.0,70.0,89.0,86.0,89.0,84.0,92.0,85.0,30.0,4.0,79.0,79.0,15.0,3.0,4.0,79.0,56.555557,29.0,79.0,70.0,85.0,77.0,86.0,86.0,60.0,60.0,60.0,60.0,54.0,66.0,55.0,78.0,58.0,80.0,59.0,59.0,59.0,20.0,59.0,43.0,60.0,81.0,62.0,62.0,83.0,74.0,64.275864,Neutral,Disagree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Disagree,Neutral,2.5833333
87032,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,35.0,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,2.6666667,5,Not at all true,Very true,Somewhat true,Somewhat true,Not at all true,Not at all true,Somewhat true,6,6,Not at all true,5,Somewhat true,Not at all true,5,Very true,1.0,3.5,5.5,5.5,11.0,Agree,Agree,Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Agree,-1.0535307,0.43797991,0.13292655,80.0,69.0,51.0,50.0,100.0,100.0,100.0,74.0,64.0,75.0,41.0,50.0,70.0,85.0,,100.0,57.0,100.0,74.470589,66.0,69.0,21.0,51.0,52.0,76.0,86.0,26.0,11.0,73.0,10.0,72.0,18.0,35.0,64.0,18.0,82.0,43.0,26.0,18.0,36.0,61.0,7.0,17.0,43.0,8.0,18.0,78.0,37.0,42.137932,Disagree,Disagree,Strongly Agree,Neutral,Neutral,Agree,Disagree,Disagree,Strongly Agree,Neutral,Neutral,Agree,2.1666667
94641,Disagree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,23.0,Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.0,5,3,6,5,5,Very true,Not at all true,3,6,6,Not at all true,5,Somewhat true,Not at all true,Not at all true,Somewhat true,1.5,5.25,5.0,4.0,4.75,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Disagree,Strongly Agree,-1.4505953,2.1983187,0.57249457,30.0,11.0,82.0,50.0,100.0,100.0,89.0,100.0,100.0,51.0,1.0,2.0,50.0,100.0,80.0,60.0,13.0,100.0,62.166668,100.0,11.0,1.0,1.0,100.0,29.0,70.0,20.0,1.0,0.0,40.0,5.0,1.0,1.0,10.0,2.0,50.0,2.0,65.0,80.0,100.0,51.0,1.0,0.0,90.0,59.0,1.0,70.0,10.0,33.482758,Agree,Agree,Neutral,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Neutral,Disagree,Neutral,2.5833333
